BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010255423802,56000,BMW 3 Series 2.0 320d M Sport Touring Auto (s/s) 5dr,2.0,"£14,600",Automatic,2016 (16 reg)
,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012086897688,42000,BMW 3 Series 3.0 335d M Sport Touring Auto xDrive (s/s) 5dr,2.0,"£20,991",Automatic,2016 (66 reg)
,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012056805445,32700,BMW 3 Series 2.0 320d M Sport Touring Auto xDrive (s/s) 5dr,,"£18,992",Automatic,2016 (65 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010285527122,36617,BMW 3 Series 2L Sport 330e 4dr,,"£13,725",Automatic,2016 (16 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009073426445,37195,BMW 3 Series 2.0 320d BluePerformance M Sport Auto xDrive …,2.0,"£16,992",Automatic,2016 (16 reg)
308.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012076857665,57983,BMW 3 SERIES 3.0 335D XDRIVE M SPORT 4d 308 BHP,,"£17,899",Automatic,2016 (66 reg)
308.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011075897838,22400,BMW 3 SERIES 3.0 335D XDRIVE M SPORT 4d 308 BHP,,"£19,995",Automatic,2016 (16 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010305613156,112689,BMW 3 Series 2.0 320d BluePerformance ED Plus Auto (s/s) 4dr,,"£9,750",Automatic,2016 (16 reg)
163.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012086878046,15891,BMW 3 Series 2L ED Plus 320d 5dr,,"£13,575",Manual,2016 (16 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012167164481,33964,BMW 3 Series 330e M Sport 4dr Step Auto Leather Seats 2.0,,"£17,600",Automatic,2016 (66 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010094783577,40250,BMW 3 Series 320d M Sport 4dr Leather Seats 2.0,,"£13,800",Manual,2016 (16 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009234082715,35312,BMW 3 Series 320d Sport 4dr Step Auto Satellite Navigation 2.0,,"£14,000",Automatic,2016 (16 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011015666813,23311,BMW 3 Series 3L M Sport 335d 4dr,,"£19,850",Automatic,2016 (66 reg)
150.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012106975975,83975,BMW 3 Series 318d SE 4dr Step Auto Satellite Navigation 2.0,,"£10,600",Automatic,2016 (16 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010295558079,41141,BMW 3 Series 2L M Sport 320d 5dr,,"£17,150",Automatic,2016 (16 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009163821566,39235,BMW 3 Series 320d xDrive M Sport 5dr Step Auto Leather Seats 2.0,,"£17,750",Automatic,2016 (66 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009143716003,14898,BMW 3 Series 330d Luxury 4dr Step Auto 3.0,,"£16,740",Automatic,2016 (16 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010044582354,51817,BMW 3 Series 320d xDrive M Sport 4dr Satellite Navigation 2.0,,"£14,750",Manual,2016 (16 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008242860749,20795,BMW 3 Series 320d xDrive M Sport 5dr Step Auto Leather Seats 2.0,,"£19,000",Automatic,2016 (66 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010024526020,39464,BMW 3 Series 2L M Sport 320d 5dr,,"£17,875",Automatic,2016 (66 reg)
313.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010295577402,37797,BMW 3 Series 3L M Sport 335d 5dr,,"£20,675",Automatic,2016 (66 reg)
258.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010034561993,45770,BMW 3 Series 3L M Sport 330d 5dr,,"£17,425",Automatic,2016 (66 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010205206088,28148,BMW 3 SERIES 320D M SPORT 2.0 4dr,,"£15,295",Manual,2017 (17 reg)
188.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011266520548,79470,BMW 3 SERIES 2.0 320D M SPORT 4d 188 BHP CLEARANCE SALE - GRAB …,,"£12,499",Manual,2017 (17 reg)
148.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008142498629,36176,BMW 3 SERIES 2.0 318D M SPORT 4d 148 BHP SAT NAV,,"£14,690",Manual,2017 (67 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012046774584,32977,BMW 3 Series 320d M Sport Touring 2.0 5dr,,"£19,250",Automatic,2017 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011306621506,22843,BMW 3 Series 320d M Sport Saloon 2.0 4dr,,"£19,000",Automatic,2017 (17 reg)
181.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011266507467,34274,BMW 3 SERIES 2.0 320I SE 4d 181 BHP AIR CON - ALLOYS - …,,"£12,999",Manual,2017 (17 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010094786662,14463,BMW 3 Series 2.0 320i Sport Auto (s/s) 4dr,,"£14,980",Automatic,2017 (17 reg)
136.0,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012117005406,37432,BMW 3 Series 318i Sport 5dr 1.5,,"£12,990",Manual,2017 (17 reg)
,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011156132720,26900,BMW 3 Series 3.0 335d M Sport Touring Auto xDrive (s/s) 5dr,,"£27,492",Automatic,2017 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011286584289,39553,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£16,125",Manual,2017 (17 reg)
116.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010175125596,20970,BMW 3 Series 316d SE 4dr Step Auto Leather Seats 2.0,,"£14,500",Automatic,2017 (67 reg)
181.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012106978419,34689,BMW 3 SERIES 2.0 320I XDRIVE M SPORT 4d 181 BHP BUSINESS NAV -,,"£15,000",Manual,2017 (17 reg)
136.0,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012157131363,25684,BMW 3 Series 1.5L Sport 318i 4dr,,"£12,800",Manual,2017 (17 reg)
163.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012127037310,25309,BMW 3 Series 2L ED Plus BluePerformance 320d 4dr,,"£14,575",Automatic,2017 (17 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011266502488,12808,BMW 3 Series 2L SE BluePerformance 320d 4dr,,"£14,175",Manual,2017 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009304378392,32286,BMW 3 Series 320d xDrive M Sport 4dr Step Auto Leather Seats 2.0,,"£18,000",Automatic,2017 (17 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011105973879,15928,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"£20,750",Automatic,2017 (67 reg)
136.0,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011025712564,14928,BMW 3 SERIES 318i Sport 5dr 1.5,,"£14,999",Manual,2017 (67 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009073415027,124395,BMW 3 Series 330e M Sport 4dr Step Auto Leather Seats 2.0,,"£11,850",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011206314818,38130,BMW 3 Series 335d xDrive M Sport Saloon 3.0 4dr,,"£20,000",Automatic,2017 (66 reg)
163.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012076850639,29713,BMW 3 Series 2L ED Plus BluePerformance 320d 4dr,,"£13,425",Manual,2017 (67 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011045779444,60586,BMW 3 Series 3L M Sport 335d 4dr,,"£16,150",Automatic,2017 (17 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009214022065,32586,BMW 3 Series 2L M Sport 330e 4dr,,"£16,875",Automatic,2017 (66 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009294364683,29624,BMW 3 Series 335d xDrive M Sport Saloon 3.0 4dr,,"£20,500",Automatic,2017 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012096918440,40321,BMW 3 Series 2L Sport BluePerformance 320d 4dr,,"£14,400",Automatic,2017 (67 reg)
150.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012117010309,36679,BMW 3 Series 318d Sport 4dr Satellite Navigation 2.0,,"£14,000",Manual,2017 (17 reg)
136.0,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012106950643,75802,BMW 3 Series 318i Sport 5dr Step Auto Satellite Navigation 1.5,,"£13,000",Automatic,2017 (67 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008082253145,24833,BMW 3 Series 3L M Sport 330d 4dr,,"£17,750",Automatic,2017 (17 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010305626482,13747,BMW 3 Series 3L M Sport 330d 4dr,,"£21,275",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008032040234,43049,BMW 3 Series 3L M Sport 335d 4dr,,"£18,575",Automatic,2017 (66 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202003027904053,3699,BMW 3 Series 3L M Sport 330d 4dr,,"£20,050",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134950083,47373,BMW 3 Series 3L M Sport 335d 4dr,,"£19,375",Automatic,2017 (17 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202003027903355,10552,BMW 3 Series 3L M Sport 330d 4dr,,"£19,750",Automatic,2017 (67 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011186239498,19789,BMW 3 Series 3L M Sport 335d 4dr,,"£21,450",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010094809558,35526,BMW 3 Series 3L M Sport 335d 4dr,,"£20,825",Automatic,2017 (17 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008032040169,22713,BMW 3 Series 3L M Sport 330d 4dr,,"£17,975",Automatic,2017 (17 reg)
136.0,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011045766095,25886,BMW 3 Series 1.5L Sport 318i 5dr,,"£15,000",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011105969166,27506,BMW 3 Series 3L M Sport 335d 4dr,,"£20,325",Automatic,2017 (17 reg)
136.0,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011105980638,12636,BMW 3 Series 1.5L Sport 318i 5dr,,"£16,025",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011055803613,20714,BMW 3 Series 3L M Sport 335d 4dr,,"£22,350",Automatic,2017 (67 reg)
313.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009244154303,40955,BMW 3 Series 3L M Sport 335d 5dr,,"£21,025",Automatic,2017 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010155036740,19876,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£18,225",Automatic,2017 (17 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010054609685,20231,BMW 3 Series 3L M Sport 335d 4dr,,"£22,525",Automatic,2017 (67 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010104846264,29183,BMW 3 Series 3L M Sport 335d 4dr,,"£21,700",Automatic,2017 (67 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010024518701,27374,BMW 3 Series 3L M Sport 335d 4dr,,"£21,000",Automatic,2017 (17 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008252901802,16465,BMW 3 Series 3L M Sport 330d 4dr,,"£18,725",Automatic,2017 (66 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011025696196,14892,BMW 3 Series 3L M Sport 335d 4dr,,"£22,925",Automatic,2017 (67 reg)
188.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010295568995,16123,"BMW 3 SERIES 2.0 320D M SPORT 4d 188 BHP, FULL BLACK LEATHER, …",,"£18,880",Automatic,2018 (18 reg)
136.0,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012106974048,25275,BMW 3 SERIES 318i Sport 4dr Step Auto 1.5,,"£13,999",Automatic,2018 (67 reg)
,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011035748097,30609,BMW 3 Series 2.0 320d SE Touring Auto (s/s) 5dr,,"£14,890",Automatic,2018 (18 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010235362326,17050,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"£19,750",Automatic,2018 (18 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009294340277,11623,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"£21,500",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011306632161,25209,BMW 3 Series 320d M Sport Shadow Edition Saloon 2.0 4dr,,"£21,750",Automatic,2018 (68 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011035745773,34869,BMW 3 Series 2L M Sport Shadow Edition BluePerformance 320d 4dr,,"£18,450",Automatic,2018 (67 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012147075743,15067,BMW 3 Series 2L M Sport 320i 4dr,,"£17,900",Manual,2018 (68 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202002217589266,31775,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£16,450",Automatic,2018 (67 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012046764124,19436,BMW 3 Series 2L Sport 330e 4dr,,"£17,200",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009264223364,16069,BMW 3 Series 320d M Sport 4dr Leather Seats 2.0,,"£18,300",Manual,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010315647687,21318,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£18,925",Automatic,2018 (68 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010014434681,27064,BMW 3 Series 2L M Sport 320i 4dr,,"£17,750",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010235338208,16268,BMW 3 Series 320d M Sport Saloon 2.0 4dr,,"£19,500",Automatic,2018 (68 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012157109773,33438,BMW 3 Series 2L M Sport 320i 4dr,,"£17,625",Automatic,2018 (18 reg)
258.0,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011286565595,35103,BMW 3 Series 3L M Sport 330d 5dr,,"£20,525",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010205240801,36486,BMW 3 Series 2L M Sport Shadow Edition BluePerformance 320d 4dr,,"£18,600",Automatic,2018 (67 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008062182895,27749,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£17,850",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011286578441,35873,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£17,600",Automatic,2018 (68 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010205208842,24115,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£18,725",Automatic,2018 (18 reg)
313.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012106955051,37800,BMW 3 Series 3L M Sport 335d 4dr,,"£20,575",Automatic,2018 (18 reg)
258.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012117010286,57925,BMW 3 Series 330d xDrive M Sport 4dr Step Auto Leather Seats 3.0,,"£19,000",Automatic,2018 (18 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009224047450,33060,BMW 3 Series 320d M Sport 5dr Step Auto Leather Seats 2.0,,"£19,250",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012157114378,15242,BMW 3 Series 320d M Sport 4dr Step Auto Leather Seats 2.0,,"£19,000",Automatic,2018 (18 reg)
306.0,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010145003209,36878,BMW 3 Series 3L M Sport Shadow Edition 330d 4dr,,"£21,950",Automatic,2018 (18 reg)
252.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010124899063,29822,BMW 3 Series 330e M Sport 4dr Step Auto Leather Seats 2.0,,"£20,000",Automatic,2018 (18 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010225291454,31512,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£17,875",Automatic,2018 (68 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009224034369,31687,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"£17,925",Automatic,2018 (67 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009224034434,30990,BMW 3 Series 2L M Sport 320d 5dr,,"£18,625",Automatic,2018 (18 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012046778588,28883,BMW 3 Series 2L M Sport 320d 5dr,,"£18,850",Automatic,2018 (18 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009173845497,25555,BMW 3 Series 2L M Sport 320d 5dr,,"£19,225",Automatic,2018 (18 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010084772778,5225,BMW 3 Series 318d M Sport Saloon 2.0 4dr,,"£27,000",Automatic,2019 (69 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011216345520,11118,BMW 3 Series 320d xDrive M Sport Saloon 2.0 4dr,,"£31,000",Automatic,2019 (19 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010084772781,2942,BMW 3 Series 320i xDrive M Sport Saloon 2.0 4dr,,"£31,500",Automatic,2019 (69 reg)
184.0,ULEZ,Saloon,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202011276543726,3933,BMW 3 Series 330e SE Pro Saloon 2.0 4dr,,"£30,500",Automatic,2019 (69 reg)
192.0,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012157131415,11717,BMW 3 Series 2L M Sport Shadow Edition 320i 5dr,,"£23,675",Automatic,2019 (19 reg)
,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010094804263,4269,BMW 3 Series 2.0 320d M Sport Saloon 4dr Diesel Auto xDrive …,,"£31,750",Automatic,2019 (69 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012016661171,4164,BMW 3 Series 320d M Sport Touring 2.0 5dr,,"£31,500",Automatic,2019 (69 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010285549961,10933,BMW 3 SERIES 330i M Sport 4dr Step Auto 2.0,,"£25,999",Automatic,2019 (19 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011166167531,9833,BMW 3 Series 320d M Sport Touring 2.0 5dr,,"£32,000",Automatic,2019 (69 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010084760088,18980,BMW 3 Series 320d xDrive M Sport Saloon 2.0 4dr,,"£30,500",Automatic,2019 (19 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012096914914,11494,BMW 3 Series 2L M Sport 320i 4dr,,"£26,375",Automatic,2019 (69 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009294330756,7728,BMW 3 Series 2L M Sport 320i 4dr,,"£25,775",Automatic,2019 (19 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010185155568,6107,BMW 3 Series 2L M Sport 320i 4dr,,"£26,700",Automatic,2019 (69 reg)
184.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011166161461,7735,BMW 3 Series 2L M Sport 330i 4dr,,"£28,950",Automatic,2019 (69 reg)
192.0,,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202007020786926,6512,BMW 3 Series 320i M Sport Saloon 2.0 4dr,,"£30,000",Automatic,2020 (20 reg)
,ULEZ,Estate,3.0L,Hybrid – Diesel/Electric,https://www.autotrader.co.uk/car-details/202011015661748,501,BMW 3 Series M340d xDrive Touring 3.0 5dr,,"£53,000",Automatic,2020 (70 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202008112365998,3121,BMW 3 Series 320i M Sport Saloon 2.0 4dr,,"£32,500",Automatic,2020 (70 reg)
190.0,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009083459443,243,BMW 3 Series 320d M Sport Touring 2.0 5dr,,"£38,250",Automatic,2020 (70 reg)
190.0,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009043292348,1032,BMW 3 Series 320d M Sport Saloon 2.0 4dr,,"£34,500",Automatic,2020 (20 reg)
192.0,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202008112365999,3512,BMW 3 Series 320i M Sport Saloon 2.0 4dr,,"£32,500",Automatic,2020 (70 reg)
192.0,ULEZ,Estate,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010155048328,1121,BMW 3 Series 330e M Sport Touring 2.0 5dr,,"£44,500",Automatic,2020 (70 reg)
192.0,ULEZ,Estate,2.0L,Hybrid – Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010074711421,1121,BMW 3 Series 330e M Sport Touring 2.0 5dr,,"£44,500",Automatic,2020 (70 reg)
134.0,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011156141073,39282,Lexus CT 200h 1.8L Sport 200h 5dr,,"£12,800",Automatic,2016 (16 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202012157123938,17442,Lexus CT Hatchback 200h Executive Edition Navigation & Rear …,,"£13,995",Automatic,2016 (66 reg)
134.0,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011236403881,22136,Lexus CT 200h 1.8L Luxury 200h 5dr,,"£15,950",Automatic,2017 (67 reg)
134.0,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011136080877,34799,Lexus CT 200h 1.8L Advance 200h 5dr,,"£14,300",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202012137054677,10561,Lexus CT Hatchback 200h SE Plus Pack Navigation Rear Camera & …,,"£16,995",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011085917074,15968,Lexus CT Hatchback 200h Luxury Premium Navigation Full Leather …,,"£18,495",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202009224036197,3672,Lexus CT Sports Hatchback 200h F-Sport Premium Navigation Pack …,,"£19,995",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011065861966,4125,Lexus CT Hatchback 200h Premium Pack Navigation Rear Camera & …,,"£18,995",Automatic,2019 (19 reg)
134.0,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202011256479636,6792,Lexus CT 200h 1.8L F Sport 200h 5dr,,"£21,200",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849315,10,Lexus CT Hatchback 200h 200h Navigation Rear Camera Dashcam & …,,"£21,495",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.8L,Hybrid – Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849313,10,Lexus CT Hatchback 200h Navigation Rear Camera Dashcam & LSS+ …,,"£21,495",Automatic,2020 (70 reg)
